title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-sun-pharma-mumbai-3-to-5-years-300124502134,https://img.naukimg.com/logo_images/groups/v1/241236.gif,Sun Pharma,https://www.naukri.com/sun-pharma-jobs-careers-29809,https://www.ambitionbox.com/reviews/sun-pharmaceutical-industries-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,4598  Reviews,3-5 Yrs,Not disclosed,Mumbai,". BSc / B Pharma, MBA (Marketing) Specific Certification . Advanced Excel Skills - Pref...",Medical affairs,Strategy implementation,Brand management,Primary research,Pharma,Market intelligence,Business plan development,Forecasting,1 Day Ago
Group Product Manager - Ortho,https://www.naukri.com/job-listings-group-product-manager-ortho-alkem-laboratories-mumbai-maharashtra-7-to-10-years-271123004505,https://img.naukimg.com/logo_images/groups/v1/238962.gif,Alkem Laboratories,https://www.naukri.com/alkem-laboratories-jobs-careers-112089,https://www.ambitionbox.com/reviews/alkem-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,2589  Reviews,7-10 Yrs,Not disclosed,"Mumbai, Maharashtra",Monitoring business performance and external environment via appropriate tools to deliv...,Product Management,Product Marketing,Marketing Campaigns,Management,Marketing,Ortho,Campaigns,Group Product Management,27 Days Ago
Assistant Product Manager,https://www.naukri.com/job-listings-assistant-product-manager-reliance-retail-navi-mumbai-maharashtra-2-to-6-years-170124004327,https://img.naukimg.com/logo_images/groups/v1/214440.gif,Reliance Retail,https://www.naukri.com/reliance-retail-jobs-careers-6283142,https://www.ambitionbox.com/reviews/reliance-retail-limited-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,18662  Reviews,2-6 Yrs,Not disclosed,"Navi Mumbai, Maharashtra",Preferred candidates from electrical industry,Product Marketing,Statistical Analysis,Statistics,Analysis,Marketing,Management,Assistance,,14 Days Ago
Product Manager - Acute Therapy,https://www.naukri.com/job-listings-product-manager-acute-therapy-alkem-laboratories-mumbai-maharashtra-2-to-5-years-080124003834,https://img.naukimg.com/logo_images/groups/v1/238962.gif,Alkem Laboratories,https://www.naukri.com/alkem-laboratories-jobs-careers-112089,https://www.ambitionbox.com/reviews/alkem-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,2589  Reviews,2-5 Yrs,Not disclosed,"Mumbai, Maharashtra",Monitoring business performance and external environment via appropriate tools to deliv...,Product Strategy,Product Management,Brand Budget,Product Marketing,Therapy,Budgeting,Marketing,Brand,23 Days Ago
Product Manager - Micro LAP,https://www.naukri.com/job-listings-product-manager-micro-lap-muthoot-finance-ltd-mumbai-3-to-8-years-020124500477,https://img.naukimg.com/logo_images/groups/v1/589866.gif,Muthoot Finance,https://www.naukri.com/muthoot-finance-jobs-careers-1295512,https://www.ambitionbox.com/reviews/muthoot-finance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,4420  Reviews,3-8 Yrs,Not disclosed,Mumbai,"Preparation of BRD, User Stories & Test Cases, underlying business processes, and imple...",Branch sales,Design development,Manager Technology,Test cases,MIS preparation,Management,Operations,Analytics,29 Days Ago
Production Executive,https://www.naukri.com/job-listings-production-executive-bisleri-hyderabad-telangana-1-to-2-years-310124008877,https://img.naukimg.com/logo_images/groups/v1/47418.gif,Bisleri,https://www.naukri.com/bisleri-jobs-careers-62728,https://www.ambitionbox.com/reviews/bisleri-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,990  Reviews,,3-3.5 Lacs PA,,Terms Permanent 8hr Full time . Check the CLT and LLF Sheet of operators on daily basis...,Production Supervising,Production Planning Control,Production,Production Management,Production Planning,Manpower Handling,Control,Executive Production,Just Now
Associate Product Operation Analyst,https://www.naukri.com/job-listings-associate-product-operation-analyst-akamai-bengaluru-0-to-1-years-300124010802,https://img.naukimg.com/logo_images/groups/v1/1350708.gif,Akamai,https://www.naukri.com/akamai-jobs-careers-9942,https://www.ambitionbox.com/reviews/akamai-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,305  Reviews,0-1 Yrs,5-7.5 Lacs PA,Remote,"Have good interpersonal, organizational, problem solving and analytical skills Advanced...",Pivot Table,Product operations,Excel,Product Life Cycle,SQL,VLOOKUP,Formulas,Advanced Excel,1 Day Ago
Product Professional,https://www.naukri.com/job-listings-product-professional-bt-e-serv-india-pvt-ltd-bangalore-bengaluru-2-to-6-years-250124500409,https://img.naukimg.com/logo_images/groups/v1/4583151.gif,BT e-Serv (India) Pvt. Ltd.,https://www.naukri.com/bt-global-jobs-careers-1384140,https://www.ambitionbox.com/reviews/bt-global-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,97  Reviews,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,to scope the right opportunities and define the right solutions & user experience . Ski...,Product management,Usage,Business Analyst,Compliance,Enterprise Architect,Agile,Manager Technology,product life cycle,6 Days Ago
"Deputy Manager, Product Specialist - DPG",https://www.naukri.com/job-listings-deputy-manager-product-specialist-dpg-vertiv-group-corp-bangalore-bengaluru-8-to-10-years-240124500656,https://img.naukimg.com/logo_images/groups/v1/191756.gif,Emerson Network Power,https://www.naukri.com/emerson-network-power-jobs-careers-307175,https://www.ambitionbox.com/reviews/vertiv-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,683  Reviews,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,Proven work experience in pursuing and closing large projects . Excellent Negotiation s...,Cold calling,Sales,Time management,Electronics,Product sales,Instrumentation,Telecommunication,UPS,7 Days Ago
Product/Application Support Engineer,https://www.naukri.com/job-listings-product-application-support-engineer-temenos-chennai-bengaluru-2-to-7-years-150124002184,https://img.naukimg.com/logo_images/groups/v1/36668.gif,Temenos,https://www.naukri.com/temenos-jobs-careers-434,https://www.ambitionbox.com/reviews/temenos-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,613  Reviews,2-7 Yrs,Not disclosed,"Hybrid - Chennai, Bengaluru",Role & responsibilities Understand the working of the specific product application(s) ...,Java Production Support,Application Support,Java Application Support,Production Support,App Support,Product Support,Java,Application,16 Days Ago
Business Analyst - Product/Solutions,https://www.naukri.com/job-listings-business-analyst-product-solutions-unisys-india-pvt-ltd-bangalore-bengaluru-3-to-6-years-120124906077,https://www.naukri.com/hotjobs/images/v3/unisys_nov13.gif,Unisys,https://www.naukri.com/unisys-jobs-careers-27657,https://www.ambitionbox.com/reviews/unisys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1023  Reviews,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"Analyze business processes / systems, identify inefficiencies and required controls, do...",business analysis,product strategy,product management,agile methodologies,product development lifecycle,Product Development Life Cycle,Management,Life cycle,19 Days Ago
SAP CSD Product Owner,https://www.naukri.com/job-listings-sap-csd-product-owner-sap-labs-india-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-10-to-14-years-120124905681,https://www.naukri.com/hotjobs/images/v3/sapind_nov13.gif,SAP,https://www.naukri.com/sap-jobs-careers-18532,https://www.ambitionbox.com/reviews/sap-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,1404  Reviews,10-14 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru",Certification is desirable. Education and Experience -3 years of Cloud Architect experi...,Product management,SAP CSD,Software Development,Project management,program management,solution management,Project,SAP,19 Days Ago
Lead Product Manager,https://www.naukri.com/job-listings-lead-product-manager-opentext-technologies-india-pvt-ltd-bangalore-bengaluru-5-to-10-years-120124904194,https://www.naukri.com/hotjobs/images/v3/opentext_oct18.gif,Opentext,https://www.naukri.com/opentext-jobs-careers-479215,https://www.ambitionbox.com/reviews/opentext-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,826  Reviews,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"What it takes: . Bachelors degree in Marketing, Business Management, or related field R...",Product Management,product lifecycle management,agile software development methodologies,Microsoft Dynamics CRM,Microsoft Dynamics,MS Dynamics CRM,Dynamics,Microsoft,19 Days Ago
Product Manager (Senior),https://www.naukri.com/job-listings-product-manager-senior-infogain-india-p-ltd-bangalore-bengaluru-12-to-14-years-100124500631,https://img.naukimg.com/logo_images/groups/v1/19656.gif,Infogain,https://www.naukri.com/infogain-jobs-careers-571,https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,884  Reviews,12-14 Yrs,Not disclosed,Bangalore/Bengaluru,Conduct usability testing and gather feedback specific to the retail and consumer devic...,Product management,catalog management,Retail,Supply chain management,Analytical,JIRA,Stakeholder management,Usability testing,20 Days Ago
Director of Development & Manufacturing Operations,https://www.naukri.com/job-listings-director-of-development-manufacturing-operations-intel-technology-india-pvt-ltd-bangalore-bengaluru-12-to-22-years-050124904878,https://www.naukri.com/hotjobs/images/v3/intel_nov13.gif,Intel,https://www.naukri.com/intel-jobs-careers-234718,https://www.ambitionbox.com/reviews/intel-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,795  Reviews,12-22 Yrs,Not disclosed,Bangalore/Bengaluru,"Comfortable working across organizational and functional boundaries in a fast-paced, hi...",Product Development,Product management,Project management,PLC,Strategic planning,Manufacturing Operations,Development,Direct,26 Days Ago
Enterprise Networking Software Product Manager,https://www.naukri.com/job-listings-enterprise-networking-software-product-manager-marvell-india-pvt-ltd-bangalore-bengaluru-3-to-5-years-040124500822,https://img.naukimg.com/logo_images/groups/v1/4611321.gif,Marvell Semiconductors,https://www.naukri.com/marvell-semiconductors-jobs-careers-99003,https://www.ambitionbox.com/reviews/marvell-semiconductors-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,57  Reviews,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"Minimum Education: BSEE, BSCS, or BSCE required, MSEE, MSCS, MCSE, or MBA Experience wi...",Product management,Outbound,Semiconductor,Networking protocols,Networking,Ethernet,Manager Technology,Silicon,27 Days Ago
Product Specialist,https://www.naukri.com/job-listings-product-specialist-invitrogen-bioservices-india-private-limited-bangalore-bengaluru-2-to-3-years-030124905532,https://img.naukri.com/logo_images/v3/1627380.gif,Thermo Fisher Scientific,https://www.naukri.com/thermo-fisher-scientific-jobs-careers-580421,https://www.ambitionbox.com/reviews/ppd-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,188  Reviews,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,Team management experience is not a requisite but must certainly have managerial attrib...,Sales,demand generation,Lead generation,Team management,Product planning,Management,Planning,Team,28 Days Ago
AEM Product Owner,https://www.naukri.com/job-listings-aem-product-owner-conneqt-digital-bengaluru-karnataka-8-to-13-years-030124004620,https://img.naukimg.com/logo_images/groups/v1/257614.gif,Conneqt Digital,https://www.naukri.com/conneqt-jobs-careers-79972,https://www.ambitionbox.com/reviews/qconneqt-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,7642  Reviews,8-13 Yrs,Not disclosed,"Bengaluru, Karnataka","Conneqt Digital Is Hiring for Product Owners (AEM Must) . Remote Opportunity, . Only Im...",Product owner,Aem,CMS,,,,,,28 Days Ago
Principal Product Manager,https://www.naukri.com/job-listings-principal-product-manager-kronos-solutions-india-pvt-ltd-noida-9-to-12-years-310124907118,https://img.naukimg.com/logo_images/groups/v1/54066.gif,UKG,https://www.naukri.com/ukg-jobs-careers-156236,https://www.ambitionbox.com/reviews/ultimate-kronos-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,429  Reviews,9-12 Yrs,Not disclosed,Noida,Principal ResponsibilitiesMonitor daily issues as identified. Builds and manages the ba...,Product Management,Compensation Management,SaaS software,Agile methodologies,Scrum,SQL,Software,Compensation,Few Hours Ago
Product Manager | Caredata Informatics,https://www.naukri.com/job-listings-product-manager-caredata-informatics-transasia-bio-medicals-chennai-tamil-nadu-5-to-8-years-310124005502,https://img.naukimg.com/logo_images/groups/v1/4635377.gif,Transasia Bio Medicals,https://www.naukri.com/transasia-bio-medicals-jobs-careers-25222,https://www.ambitionbox.com/reviews/transasia-bio-medicals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,304  Reviews,5-8 Yrs,Not disclosed,"Chennai, Tamil Nadu(Mylapore)",Bachelors degree in a relevant fieldProven experience as a Product Manager/ asscociate ...,Product Roadmap,Product Launch,Product Strategy,New Product Development,Software product development,Development,Software,Launch,Few Hours Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-zee-media-corporation-limited-noida-3-to-8-years-290124500261,https://img.naukimg.com/logo_images/groups/v1/4656219.gif,Zee Media Corporation (ZMCL),https://www.naukri.com/zee-media-corporation-zmcl-jobs-careers-467067,https://www.ambitionbox.com/reviews/zee-media-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,191  Reviews,3-8 Yrs,Not disclosed,Noida,. You must have 4-6 years of experience overall with at least 4 years of experience in ...,Product management,Data analysis,Google Analytics,Excel,Senior management,Focus,Manager Technology,Market research,2 Days Ago
Product Manager - Equipment Finance,https://www.naukri.com/job-listings-product-manager-equipment-finance-cholamandalam-investment-and-finance-company-limit-chennai-tamil-nadu-5-to-10-years-290124004709,,Cholamandalam Investment And Finance Company Limit,https://www.naukri.com/cholamandalam-investment-and-finance-limit-jobs-careers-123549311,https://www.ambitionbox.com/reviews/cholamandalam-investment-and-finance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,3475  Reviews,5-10 Yrs,8-18 Lacs PA,"Chennai, Tamil Nadu",. Should be well versed with loan product basics,Medical Equipment Sales,Equipment Finance,SME,MSME,Medical Equipment,Medical,Sales,Equipment Sales,2 Days Ago
"Learning Specialist
(Pharmacy Implementation)",https://www.naukri.com/job-listings-learning-specialist-pharmacy-implementation-telus-international-noida-uttar-pradesh-8-to-12-years-250124009626,https://www.naukri.com/hotjobs/images/v3/telus_jan22.gif,TELUS International,https://www.naukri.com/telus-international-jobs-careers-1601,https://www.ambitionbox.com/reviews/telus-international-philippines-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,892  Reviews,8-12 Yrs,Not disclosed,Remote,Required Skills: . Utilize TELUS current developed learning tools and processes to supp...,Training,Communication Skills,Pharmacy,Clinical,Healthcare,,,,2 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-ibm-india-pvt-limited-kochi-cochin-5-to-9-years-240124907514,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,5-9 Yrs,Not disclosed,Kochi/Cochin,Your Role and ResponsibilitiesIBM Data and AI invites applications for the role of Asso...,Artificial Intelligence,Shaping,product life cycle,Enterprise software,Product strategy,marketing initiatives,product management,computer science,7 Days Ago
